path	sentence
common_voice_en_22234392	yes
common_voice_en_22234394	four
common_voice_en_22234402	one
common_voice_en_22234463	two
common_voice_en_22234465	no
common_voice_en_22219354	one
common_voice_en_22219357	four
common_voice_en_22219358	two
common_voice_en_22219370	three
common_voice_en_22219391	no
common_voice_en_22219393	yes
common_voice_en_22092611	four
common_voice_en_22092613	two
common_voice_en_22092614	yes
common_voice_en_22092623	three
common_voice_en_22092626	one
common_voice_en_22092800	no
common_voice_en_22161406	three
common_voice_en_22161415	one
common_voice_en_22161465	yes
common_voice_en_22161467	two
common_voice_en_22161474	no
common_voice_en_22161499	four
common_voice_en_22174317	one
common_voice_en_22174321	yes
common_voice_en_22174393	three
common_voice_en_22174547	four
common_voice_en_22174550	two
common_voice_en_22174553	no
common_voice_en_22103590	two
common_voice_en_22103643	no
common_voice_en_22103644	one
common_voice_en_22103687	four
common_voice_en_22103688	three
common_voice_en_22103689	yes
common_voice_en_22149970	no
common_voice_en_22149985	yes
common_voice_en_22150011	four
common_voice_en_22150023	two
common_voice_en_22150063	three
common_voice_en_22150082	one
common_voice_en_22054130	one
common_voice_en_22054132	two
common_voice_en_22054153	no
common_voice_en_22054154	three
common_voice_en_22054155	yes
common_voice_en_22054182	four
common_voice_en_22140530	yes
common_voice_en_22140531	no
common_voice_en_22140532	one
common_voice_en_22140552	three
common_voice_en_22140579	two
common_voice_en_22140583	four
common_voice_en_22038873	yes
common_voice_en_22038876	no
common_voice_en_22038882	three
common_voice_en_22038886	four
common_voice_en_22039397	two
common_voice_en_22039402	one
common_voice_en_22200192	yes
common_voice_en_22200193	three
common_voice_en_22200194	two
common_voice_en_22200251	four
common_voice_en_22200253	no
common_voice_en_22200254	one
common_voice_en_21959459	yes
common_voice_en_21959460	two
common_voice_en_21959503	no
common_voice_en_21959506	one
common_voice_en_21959538	three
common_voice_en_21959539	four
common_voice_en_22134881	four
common_voice_en_22134884	yes
common_voice_en_22134885	one
common_voice_en_22134908	two
common_voice_en_22134912	three
common_voice_en_22134914	no
common_voice_en_22008650	no
common_voice_en_22008652	yes
common_voice_en_22008684	three
common_voice_en_22008701	one
common_voice_en_22008703	four
common_voice_en_22008705	two
common_voice_en_22050055	one
common_voice_en_22050097	two
common_voice_en_22050098	yes
common_voice_en_22050101	four
common_voice_en_22050143	no
common_voice_en_22050146	three
common_voice_en_22133277	yes
common_voice_en_22133288	no
common_voice_en_22133320	four
common_voice_en_22133400	three
common_voice_en_22133401	one
common_voice_en_22133403	two
common_voice_en_22071897	no
common_voice_en_22071898	one
common_voice_en_22071900	yes
common_voice_en_22071906	two
common_voice_en_22071921	three
common_voice_en_22071923	four
common_voice_en_21916602	four
common_voice_en_21916603	one
common_voice_en_21921321	no
common_voice_en_21921323	two
common_voice_en_21921324	yes
common_voice_en_21921325	three
common_voice_en_22053959	three
common_voice_en_22053960	yes
common_voice_en_22053961	no
common_voice_en_22053984	one
common_voice_en_22053990	two
common_voice_en_22054013	four
common_voice_en_22082711	no
common_voice_en_22082720	yes
common_voice_en_22082757	three
common_voice_en_22082762	two
common_voice_en_22082817	four
common_voice_en_22082819	one
common_voice_en_22179802	two
common_voice_en_22179805	four
common_voice_en_22179806	yes
common_voice_en_22179807	three
common_voice_en_22179819	one
common_voice_en_22179822	no
common_voice_en_22060477	two
common_voice_en_22060478	no
common_voice_en_22060479	yes
common_voice_en_22060481	one
common_voice_en_22060482	three
common_voice_en_22060484	four
common_voice_en_22204187	no
common_voice_en_22204191	two
common_voice_en_22204225	one
common_voice_en_22204241	yes
common_voice_en_22204243	three
common_voice_en_22204247	four
common_voice_en_22043753	one
common_voice_en_22043766	no
common_voice_en_22043770	four
common_voice_en_22043826	three
common_voice_en_22043827	yes
common_voice_en_22043828	two
common_voice_en_22213969	three
common_voice_en_22213971	four
common_voice_en_22213972	no
common_voice_en_22213973	two
common_voice_en_22251121	yes
common_voice_en_22251122	one
common_voice_en_22149982	three
common_voice_en_22149990	four
common_voice_en_22150001	yes
common_voice_en_22150039	two
common_voice_en_22150042	no
common_voice_en_22150048	one
common_voice_en_22199642	no
common_voice_en_22199647	two
common_voice_en_22199805	three
common_voice_en_22199843	yes
common_voice_en_22199844	four
common_voice_en_22199846	one
common_voice_en_22186543	two
common_voice_en_22186546	yes
common_voice_en_22186547	four
common_voice_en_22186559	one
common_voice_en_22186568	no
common_voice_en_22186569	three
common_voice_en_22012706	no
common_voice_en_22012712	two
common_voice_en_22012726	yes
common_voice_en_22012727	four
common_voice_en_22012754	three
common_voice_en_22012755	one
common_voice_en_21963791	two
common_voice_en_21963792	yes
common_voice_en_21999391	one
common_voice_en_21999392	three
common_voice_en_21999394	four
common_voice_en_21999446	no
common_voice_en_22165800	no
common_voice_en_22165823	yes
common_voice_en_22165825	three
common_voice_en_22165868	one
common_voice_en_22165872	four
common_voice_en_22165874	two
common_voice_en_22239053	yes
common_voice_en_22239055	three
common_voice_en_22239057	one
common_voice_en_22239058	four
common_voice_en_22239069	two
common_voice_en_22239077	no
common_voice_en_22002552	no
common_voice_en_22002554	one
common_voice_en_22002555	two
common_voice_en_22002617	three
common_voice_en_22002619	four
common_voice_en_22002621	yes
common_voice_en_21979093	two
common_voice_en_22022042	three
common_voice_en_22022047	yes
common_voice_en_22022147	no
common_voice_en_22022152	one
common_voice_en_22022154	four
common_voice_en_22213928	four
common_voice_en_22213929	three
common_voice_en_22213930	yes
common_voice_en_22213932	one
common_voice_en_22213942	no
common_voice_en_22213983	two
common_voice_en_21999532	two
common_voice_en_21999548	yes
common_voice_en_21999553	four
common_voice_en_21999561	three
common_voice_en_21999563	one
common_voice_en_21999565	no
common_voice_en_22250375	four
common_voice_en_22250376	three
common_voice_en_22250377	no
common_voice_en_22250385	one
common_voice_en_22250391	yes
common_voice_en_22250397	two
common_voice_en_22162253	no
common_voice_en_22162258	yes
common_voice_en_22164673	two
common_voice_en_22164675	one
common_voice_en_22164693	three
common_voice_en_22164698	four
common_voice_en_21915663	yes
common_voice_en_21915721	one
common_voice_en_21915723	four
common_voice_en_21915725	three
common_voice_en_21915741	no
common_voice_en_21915745	two
common_voice_en_22115061	yes
common_voice_en_22115063	no
common_voice_en_22115081	four
common_voice_en_22115083	one
common_voice_en_22115099	two
common_voice_en_22115102	three
common_voice_en_21917807	four
common_voice_en_21917808	two
common_voice_en_21917810	yes
common_voice_en_21917812	no
common_voice_en_21917815	three
common_voice_en_21917817	one
common_voice_en_21974639	three
common_voice_en_21974640	yes
common_voice_en_21974642	two
common_voice_en_21974782	no
common_voice_en_21975119	four
common_voice_en_21975120	one
common_voice_en_22211154	four
common_voice_en_22211156	three
common_voice_en_22211158	two
common_voice_en_22211169	yes
common_voice_en_22211173	no
common_voice_en_22211194	one
common_voice_en_22018550	three
common_voice_en_22018551	four
common_voice_en_22018592	two
common_voice_en_22018593	one
common_voice_en_22018953	no
common_voice_en_22018956	yes
common_voice_en_21921090	four
common_voice_en_21921103	three
common_voice_en_21921104	no
common_voice_en_21921105	two
common_voice_en_21921106	one
common_voice_en_21921107	yes
common_voice_en_22019111	three
common_voice_en_22019173	yes
common_voice_en_22019177	two
common_voice_en_22019181	four
common_voice_en_22019214	no
common_voice_en_22019215	one
common_voice_en_22008765	three
common_voice_en_22008767	no
common_voice_en_22008783	four
common_voice_en_22008808	one
common_voice_en_22008810	yes
common_voice_en_22008811	two
common_voice_en_22165815	four
common_voice_en_22165839	one
common_voice_en_22165842	yes
common_voice_en_22165845	no
common_voice_en_22165889	two
common_voice_en_22165891	three
common_voice_en_22059530	three
common_voice_en_22060158	one
common_voice_en_22060162	two
common_voice_en_22060178	no
common_voice_en_22060180	four
common_voice_en_22060181	yes
common_voice_en_22082669	three
common_voice_en_22082682	two
common_voice_en_22082683	four
common_voice_en_22082731	one
common_voice_en_22082746	yes
common_voice_en_22082755	no
common_voice_en_22024649	one
common_voice_en_22024651	three
common_voice_en_22024708	two
common_voice_en_22024834	four
common_voice_en_22024835	no
common_voice_en_22024837	yes
common_voice_en_22176150	four
common_voice_en_22176151	three
common_voice_en_22176152	yes
common_voice_en_22176154	one
common_voice_en_22176160	no
common_voice_en_22176167	two
common_voice_en_22246989	two
common_voice_en_22246993	three
common_voice_en_22246997	no
common_voice_en_22247005	four
common_voice_en_22247013	yes
common_voice_en_22247029	one
common_voice_en_22016019	one
common_voice_en_22016021	three
common_voice_en_22016025	four
common_voice_en_22016075	two
common_voice_en_22016077	no
common_voice_en_22016106	yes
common_voice_en_22173397	three
common_voice_en_22173410	one
common_voice_en_22173415	four
common_voice_en_22173422	no
common_voice_en_22173455	two
common_voice_en_22173464	yes
common_voice_en_21896880	two
common_voice_en_21896889	three
common_voice_en_21896890	yes
common_voice_en_21896892	no
common_voice_en_21896899	four
common_voice_en_21896903	one
common_voice_en_21957128	two
common_voice_en_21957131	no
common_voice_en_21957132	yes
common_voice_en_21957176	three
common_voice_en_21957233	four
common_voice_en_21957236	one
common_voice_en_22127785	two
common_voice_en_22127802	three
common_voice_en_22127807	no
common_voice_en_22127811	yes
common_voice_en_22127815	four
common_voice_en_22127819	one
common_voice_en_21988673	no
common_voice_en_21988680	three
common_voice_en_21988683	one
common_voice_en_21988685	two
common_voice_en_21988790	four
common_voice_en_21988795	yes
common_voice_en_22156128	four
common_voice_en_22156130	three
common_voice_en_22156233	yes
common_voice_en_22156243	one
common_voice_en_22156258	two
common_voice_en_22156272	no
common_voice_en_22189487	two
common_voice_en_22189490	three
common_voice_en_22189501	no
common_voice_en_22189507	yes
common_voice_en_22189509	one
common_voice_en_22189526	four
common_voice_en_21996331	two
common_voice_en_21996333	no
common_voice_en_21996377	yes
common_voice_en_21996379	four
common_voice_en_21996404	three
common_voice_en_21996407	one
common_voice_en_22178173	four
common_voice_en_22178175	one
common_voice_en_22178178	no
common_voice_en_22178200	two
common_voice_en_22178209	yes
common_voice_en_22178240	three
common_voice_en_21934621	four
common_voice_en_21934625	three
common_voice_en_21934631	no
common_voice_en_21934632	one
common_voice_en_21934634	two
common_voice_en_21934648	yes
common_voice_en_22202749	three
common_voice_en_22202753	yes
common_voice_en_22202758	no
common_voice_en_22202787	two
common_voice_en_22202789	one
common_voice_en_22202790	four
common_voice_en_22225791	yes
common_voice_en_22225792	three
common_voice_en_22225793	four
common_voice_en_22225819	one
common_voice_en_22225821	no
common_voice_en_22225822	two
common_voice_en_21925888	no
common_voice_en_21925889	four
common_voice_en_21925890	one
common_voice_en_21925902	yes
common_voice_en_21925903	three
common_voice_en_21925906	two
common_voice_en_22105791	one
common_voice_en_22105809	two
common_voice_en_22105810	yes
common_voice_en_22105813	three
common_voice_en_22105928	no
common_voice_en_22105930	four
common_voice_en_21928172	four
common_voice_en_21928175	yes
common_voice_en_21928183	one
common_voice_en_21928187	no
common_voice_en_21928188	three
common_voice_en_21928189	two
common_voice_en_22070637	two
common_voice_en_22070639	no
common_voice_en_22070663	yes
common_voice_en_22070680	three
common_voice_en_22070681	four
common_voice_en_22070685	one
common_voice_en_22237338	no
common_voice_en_22237344	three
common_voice_en_22237346	four
common_voice_en_22237349	yes
common_voice_en_22237350	two
common_voice_en_22237351	one
common_voice_en_22072698	two
common_voice_en_22072704	no
common_voice_en_22072705	one
common_voice_en_22072727	yes
common_voice_en_22072728	four
common_voice_en_22072737	three
common_voice_en_21926802	one
common_voice_en_21926807	three
common_voice_en_21926936	two
common_voice_en_21926944	four
common_voice_en_21926946	yes
common_voice_en_21926957	no
common_voice_en_22145634	yes
common_voice_en_22145636	four
common_voice_en_22145638	one
common_voice_en_22145644	two
common_voice_en_22145646	no
common_voice_en_22145659	three
common_voice_en_22203241	no
common_voice_en_22203242	three
common_voice_en_22203260	two
common_voice_en_22203262	yes
common_voice_en_22203265	one
common_voice_en_22203272	four
common_voice_en_22155859	three
common_voice_en_22155863	two
common_voice_en_22155868	one
common_voice_en_22155875	no
common_voice_en_22155892	four
common_voice_en_22155898	yes
common_voice_en_22210455	yes
common_voice_en_22210468	three
common_voice_en_22210472	no
common_voice_en_22210476	two
common_voice_en_22210478	one
common_voice_en_22210484	four
common_voice_en_22094934	yes
common_voice_en_22094938	two
common_voice_en_22094963	one
common_voice_en_22094970	three
common_voice_en_22094972	no
common_voice_en_22094975	four
common_voice_en_22005233	yes
common_voice_en_22005273	four
common_voice_en_22005274	no
common_voice_en_22005276	three
common_voice_en_22005303	two
common_voice_en_22005304	one
