	path	sentence
17113	common_voice_en_22043826	three
17114	common_voice_en_22043827	yes
17115	common_voice_en_22043828	two
17116	common_voice_en_22213969	three
17117	common_voice_en_22213971	four
17118	common_voice_en_22213972	no
17119	common_voice_en_22213973	two
17120	common_voice_en_22251121	yes
17121	common_voice_en_22251122	one
17122	common_voice_en_22149982	three
17123	common_voice_en_22149990	four
17124	common_voice_en_22150001	yes
17125	common_voice_en_22150039	two
17126	common_voice_en_22150042	no
17127	common_voice_en_22150048	one
17128	common_voice_en_22199642	no
17129	common_voice_en_22199647	two
17130	common_voice_en_22199805	three
17131	common_voice_en_22199843	yes
17132	common_voice_en_22199844	four
17133	common_voice_en_22199846	one
17134	common_voice_en_22186543	two
17135	common_voice_en_22186546	yes
17136	common_voice_en_22186547	four
17137	common_voice_en_22186559	one
17138	common_voice_en_22186568	no
17139	common_voice_en_22186569	three
17140	common_voice_en_22012706	no
17141	common_voice_en_22012712	two
17142	common_voice_en_22012726	yes
17143	common_voice_en_22012727	four
17144	common_voice_en_22012754	three
17145	common_voice_en_22012755	one
17146	common_voice_en_21963791	two
17147	common_voice_en_21963792	yes
17148	common_voice_en_21999391	one
17149	common_voice_en_21999392	three
17150	common_voice_en_21999394	four
17151	common_voice_en_21999446	no
17152	common_voice_en_22165800	no
17153	common_voice_en_22165823	yes
17154	common_voice_en_22165825	three
17155	common_voice_en_22165868	one
17156	common_voice_en_22165872	four
17157	common_voice_en_22165874	two
17158	common_voice_en_22239053	yes
17159	common_voice_en_22239055	three
17160	common_voice_en_22239057	one
17161	common_voice_en_22239058	four
17162	common_voice_en_22239069	two
17163	common_voice_en_22239077	no
17164	common_voice_en_22002552	no
17165	common_voice_en_22002554	one
17166	common_voice_en_22002555	two
17167	common_voice_en_22002617	three
17168	common_voice_en_22002619	four
17169	common_voice_en_22002621	yes
17170	common_voice_en_21979093	two
17171	common_voice_en_22022042	three
17172	common_voice_en_22022047	yes
17173	common_voice_en_22022147	no
17174	common_voice_en_22022152	one
17175	common_voice_en_22022154	four
17176	common_voice_en_22213928	four
17177	common_voice_en_22213929	three
17178	common_voice_en_22213930	yes
17179	common_voice_en_22213932	one
17180	common_voice_en_22213942	no
17181	common_voice_en_22213983	two
17182	common_voice_en_21999532	two
17183	common_voice_en_21999548	yes
17184	common_voice_en_21999553	four
17185	common_voice_en_21999561	three
17186	common_voice_en_21999563	one
17187	common_voice_en_21999565	no
17188	common_voice_en_22250375	four
17189	common_voice_en_22250376	three
17190	common_voice_en_22250377	no
17191	common_voice_en_22250385	one
17192	common_voice_en_22250391	yes
17193	common_voice_en_22250397	two
17194	common_voice_en_22162253	no
17195	common_voice_en_22162258	yes
17196	common_voice_en_22164673	two
17197	common_voice_en_22164675	one
17198	common_voice_en_22164693	three
17199	common_voice_en_22164698	four
17200	common_voice_en_21915663	yes
17201	common_voice_en_21915721	one
17202	common_voice_en_21915723	four
17203	common_voice_en_21915725	three
17204	common_voice_en_21915741	no
17205	common_voice_en_21915745	two
17206	common_voice_en_22115061	yes
17207	common_voice_en_22115063	no
17208	common_voice_en_22115081	four
17209	common_voice_en_22115083	one
17210	common_voice_en_22115099	two
17211	common_voice_en_22115102	three
17212	common_voice_en_21917807	four
17213	common_voice_en_21917808	two
17214	common_voice_en_21917810	yes
17215	common_voice_en_21917812	no
17216	common_voice_en_21917815	three
17217	common_voice_en_21917817	one
17218	common_voice_en_21974639	three
17219	common_voice_en_21974640	yes
17220	common_voice_en_21974642	two
17221	common_voice_en_21974782	no
17222	common_voice_en_21975119	four
17223	common_voice_en_21975120	one
17224	common_voice_en_22211154	four
17225	common_voice_en_22211156	three
17226	common_voice_en_22211158	two
17227	common_voice_en_22211169	yes
17228	common_voice_en_22211173	no
17229	common_voice_en_22211194	one
17230	common_voice_en_22018550	three
17231	common_voice_en_22018551	four
17232	common_voice_en_22018592	two
17233	common_voice_en_22018593	one
17234	common_voice_en_22018953	no
17235	common_voice_en_22018956	yes
17236	common_voice_en_21921090	four
17237	common_voice_en_21921103	three
17238	common_voice_en_21921104	no
17239	common_voice_en_21921105	two
17240	common_voice_en_21921106	one
17241	common_voice_en_21921107	yes
17242	common_voice_en_22019111	three
17243	common_voice_en_22019173	yes
17244	common_voice_en_22019177	two
17245	common_voice_en_22019181	four
17246	common_voice_en_22019214	no
17247	common_voice_en_22019215	one
17248	common_voice_en_22008765	three
17249	common_voice_en_22008767	no
17250	common_voice_en_22008783	four
17251	common_voice_en_22008808	one
17252	common_voice_en_22008810	yes
17253	common_voice_en_22008811	two
17254	common_voice_en_22165815	four
17255	common_voice_en_22165839	one
17256	common_voice_en_22165842	yes
17257	common_voice_en_22165845	no
17258	common_voice_en_22165889	two
17259	common_voice_en_22165891	three
17260	common_voice_en_22059530	three
17261	common_voice_en_22060158	one
17262	common_voice_en_22060162	two
17263	common_voice_en_22060178	no
17264	common_voice_en_22060180	four
17265	common_voice_en_22060181	yes
17266	common_voice_en_22082669	three
17267	common_voice_en_22082682	two
17268	common_voice_en_22082683	four
17269	common_voice_en_22082731	one
17270	common_voice_en_22082746	yes
17271	common_voice_en_22082755	no
17272	common_voice_en_22024649	one
17273	common_voice_en_22024651	three
17274	common_voice_en_22024708	two
17275	common_voice_en_22024834	four
17276	common_voice_en_22024835	no
17277	common_voice_en_22024837	yes
17278	common_voice_en_22176150	four
17279	common_voice_en_22176151	three
17280	common_voice_en_22176152	yes
17281	common_voice_en_22176154	one
17282	common_voice_en_22176160	no
17283	common_voice_en_22176167	two
17284	common_voice_en_22246989	two
17285	common_voice_en_22246993	three
17286	common_voice_en_22246997	no
17287	common_voice_en_22247005	four
17288	common_voice_en_22247013	yes
17289	common_voice_en_22247029	one
17290	common_voice_en_22016019	one
17291	common_voice_en_22016021	three
17292	common_voice_en_22016025	four
17293	common_voice_en_22016075	two
17294	common_voice_en_22016077	no
17295	common_voice_en_22016106	yes
17296	common_voice_en_22173397	three
17297	common_voice_en_22173410	one
17298	common_voice_en_22173415	four
17299	common_voice_en_22173422	no
17300	common_voice_en_22173455	two
17301	common_voice_en_22173464	yes
17302	common_voice_en_21896880	two
17303	common_voice_en_21896889	three
17304	common_voice_en_21896890	yes
17305	common_voice_en_21896892	no
17306	common_voice_en_21896899	four
17307	common_voice_en_21896903	one
17308	common_voice_en_21957128	two
17309	common_voice_en_21957131	no
17310	common_voice_en_21957132	yes
17311	common_voice_en_21957176	three
17312	common_voice_en_21957233	four
17313	common_voice_en_21957236	one
17314	common_voice_en_22127785	two
17315	common_voice_en_22127802	three
17316	common_voice_en_22127807	no
17317	common_voice_en_22127811	yes
17318	common_voice_en_22127815	four
17319	common_voice_en_22127819	one
17320	common_voice_en_21988673	no
17321	common_voice_en_21988680	three
17322	common_voice_en_21988683	one
17323	common_voice_en_21988685	two
17324	common_voice_en_21988790	four
17325	common_voice_en_21988795	yes
17326	common_voice_en_22156128	four
17327	common_voice_en_22156130	three
17328	common_voice_en_22156233	yes
17329	common_voice_en_22156243	one
17330	common_voice_en_22156258	two
17331	common_voice_en_22156272	no
17332	common_voice_en_22189487	two
17333	common_voice_en_22189490	three
17334	common_voice_en_22189501	no
17335	common_voice_en_22189507	yes
17336	common_voice_en_22189509	one
17337	common_voice_en_22189526	four
17338	common_voice_en_21996331	two
17339	common_voice_en_21996333	no
17340	common_voice_en_21996377	yes
17341	common_voice_en_21996379	four
17342	common_voice_en_21996404	three
17343	common_voice_en_21996407	one
17344	common_voice_en_22178173	four
17345	common_voice_en_22178175	one
17346	common_voice_en_22178178	no
17347	common_voice_en_22178200	two
17348	common_voice_en_22178209	yes
17349	common_voice_en_22178240	three
17350	common_voice_en_21934621	four
17351	common_voice_en_21934625	three
17352	common_voice_en_21934631	no
17353	common_voice_en_21934632	one
17354	common_voice_en_21934634	two
17355	common_voice_en_21934648	yes
17356	common_voice_en_22202749	three
17357	common_voice_en_22202753	yes
17358	common_voice_en_22202758	no
17359	common_voice_en_22202787	two
17360	common_voice_en_22202789	one
17361	common_voice_en_22202790	four
17362	common_voice_en_22225791	yes
17363	common_voice_en_22225792	three
17364	common_voice_en_22225793	four
17365	common_voice_en_22225819	one
17366	common_voice_en_22225821	no
17367	common_voice_en_22225822	two
17368	common_voice_en_21925888	no
17369	common_voice_en_21925889	four
17370	common_voice_en_21925890	one
17371	common_voice_en_21925902	yes
17372	common_voice_en_21925903	three
17373	common_voice_en_21925906	two
17374	common_voice_en_22105791	one
17375	common_voice_en_22105809	two
17376	common_voice_en_22105810	yes
17377	common_voice_en_22105813	three
17378	common_voice_en_22105928	no
17379	common_voice_en_22105930	four
17380	common_voice_en_21928172	four
17381	common_voice_en_21928175	yes
17382	common_voice_en_21928183	one
17383	common_voice_en_21928187	no
17384	common_voice_en_21928188	three
17385	common_voice_en_21928189	two
17386	common_voice_en_22070637	two
17387	common_voice_en_22070639	no
17388	common_voice_en_22070663	yes
17389	common_voice_en_22070680	three
17390	common_voice_en_22070681	four
17391	common_voice_en_22070685	one
17392	common_voice_en_22237338	no
17393	common_voice_en_22237344	three
17394	common_voice_en_22237346	four
17395	common_voice_en_22237349	yes
17396	common_voice_en_22237350	two
17397	common_voice_en_22237351	one
17398	common_voice_en_22072698	two
17399	common_voice_en_22072704	no
17400	common_voice_en_22072705	one
17401	common_voice_en_22072727	yes
17402	common_voice_en_22072728	four
17403	common_voice_en_22072737	three
17404	common_voice_en_21926802	one
17405	common_voice_en_21926807	three
17406	common_voice_en_21926936	two
17407	common_voice_en_21926944	four
17408	common_voice_en_21926946	yes
17409	common_voice_en_21926957	no
17410	common_voice_en_22145634	yes
17411	common_voice_en_22145636	four
17412	common_voice_en_22145638	one
17413	common_voice_en_22145644	two
17414	common_voice_en_22145646	no
17415	common_voice_en_22145659	three
17416	common_voice_en_22203241	no
17417	common_voice_en_22203242	three
17418	common_voice_en_22203260	two
17419	common_voice_en_22203262	yes
17420	common_voice_en_22203265	one
17421	common_voice_en_22203272	four
17422	common_voice_en_22155859	three
17423	common_voice_en_22155863	two
17424	common_voice_en_22155868	one
17425	common_voice_en_22155875	no
17426	common_voice_en_22155892	four
17427	common_voice_en_22155898	yes
17428	common_voice_en_22210455	yes
17429	common_voice_en_22210468	three
17430	common_voice_en_22210472	no
17431	common_voice_en_22210476	two
17432	common_voice_en_22210478	one
17433	common_voice_en_22210484	four
17434	common_voice_en_22094934	yes
17435	common_voice_en_22094938	two
17436	common_voice_en_22094963	one
17437	common_voice_en_22094970	three
17438	common_voice_en_22094972	no
17439	common_voice_en_22094975	four
17440	common_voice_en_22005233	yes
17441	common_voice_en_22005273	four
17442	common_voice_en_22005274	no
17443	common_voice_en_22005276	three
17444	common_voice_en_22005303	two
17445	common_voice_en_22005304	one
17446	common_voice_en_22010704	yes
17447	common_voice_en_22010707	one
17448	common_voice_en_22010725	three
17449	common_voice_en_22010741	no
17450	common_voice_en_22010771	two
17451	common_voice_en_22010774	four
17452	common_voice_en_22249477	one
17453	common_voice_en_22249480	no
17454	common_voice_en_22249555	three
17455	common_voice_en_22249571	four
17456	common_voice_en_22249574	two
17457	common_voice_en_22249575	yes
17458	common_voice_en_22208409	four
17459	common_voice_en_22208412	two
17460	common_voice_en_22208418	one
17461	common_voice_en_22208422	yes
17462	common_voice_en_22208430	three
17463	common_voice_en_22208431	no
17464	common_voice_en_22168140	one
17465	common_voice_en_22168146	yes
17466	common_voice_en_22168155	two
17467	common_voice_en_22168397	four
17468	common_voice_en_22168408	no
17469	common_voice_en_22168411	three
17470	common_voice_en_21897049	four
17471	common_voice_en_21897052	yes
17472	common_voice_en_21897063	three
17473	common_voice_en_21897064	no
17474	common_voice_en_21897067	one
17475	common_voice_en_21897078	two
17476	common_voice_en_22081194	one
17477	common_voice_en_22081198	yes
17478	common_voice_en_22081204	no
17479	common_voice_en_22081206	two
17480	common_voice_en_22082153	four
17481	common_voice_en_22082158	three
17482	common_voice_en_22259595	four
17483	common_voice_en_22259598	one
17484	common_voice_en_22259599	no
17485	common_voice_en_22259608	yes
17486	common_voice_en_22259609	three
17487	common_voice_en_22259618	two
17488	common_voice_en_22203321	three
17489	common_voice_en_22203324	one
17490	common_voice_en_22203332	yes
17491	common_voice_en_22203373	no
17492	common_voice_en_22203374	two
17493	common_voice_en_22203375	four
17494	common_voice_en_22149623	no
17495	common_voice_en_22149624	three
17496	common_voice_en_22149644	two
17497	common_voice_en_22149646	four
17498	common_voice_en_22149647	yes
17499	common_voice_en_22149745	one
17500	common_voice_en_22141149	one
17501	common_voice_en_22141151	two
17502	common_voice_en_22141160	yes
17503	common_voice_en_22141161	three
17504	common_voice_en_22141162	four
17505	common_voice_en_22141175	no
17506	common_voice_en_22231772	no
17507	common_voice_en_22231859	one
17508	common_voice_en_22231861	three
17509	common_voice_en_22231891	yes
17510	common_voice_en_22231895	four
17511	common_voice_en_22231897	two
17512	common_voice_en_22185140	no
17513	common_voice_en_22185142	two
17514	common_voice_en_22185215	four
17515	common_voice_en_22185223	yes
17516	common_voice_en_22185270	three
17517	common_voice_en_22185273	one
17518	common_voice_en_22113527	one
17519	common_voice_en_22113528	yes
17520	common_voice_en_22113545	four
17521	common_voice_en_22113550	no
